playerid,lahmanID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,namefirst,namelast,nameNote,nameGiven,nameNick,weight,Height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,BBrefMiLBid,DraftValue,Fastball,Changeup,Curve,Slider,Sinker,Splitter,Forkball,Cutter,Knuckleball,KnuckleCurve,CircleChange,Screwball,pexp,cexp,1bexp,2bexp,ssexp,3bexp,lfexp,cfexp,rfexp,infrange,inferror,infarm,infdp,cability,carm,ofrange,oferror,ofarm,Ethnicity,Arm Slot,대학,고교
40315,10315,,,1979,12,18,South Korea,,Seoul,,,,,,,Sang-byung,Chae,,,,184,72,R,R,2002,2014,Yonsei University,,,,,50315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,휘문고
31296,1296,,,1959,2,14,South Korea,,Cheongju,,,,,,,Deok-hwan,Oh,,,,,,R,R,1986,1988,,,,,,41296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,세광고
32250,2250,,,1969,1,7,South Korea,,,,,,,,,Chris,Hatcher,,,,185,72,R,R,2002,2002,,,,,,42250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
40245,10245,,,1981,3,10,South Korea,,Busan,,,,,,,Jin-hwan,Park,,,,183,72,R,R,2004,2012,Dong-A University,,,,,50245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동아,경남고
41135,11135,,,1994,1,31,South Korea,,Gwangju,,,,,,,Hyeong-jun,Yoon,,,,186,73,R,R,2013,2024,,,,,,51135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,진흥고
31749,1749,,,1974,10,23,South Korea,,Suwon,,,,,,,Yong-dae,Jang,,,,180,70,R,R,1993,2001,,,,,,41749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,유신고
42999,12999,,,1989,5,20,South Korea,,Cheongju,,,,,,,Won-jae,Lee,,,,186,73,L,R,2017,2021,Howon University,,,,,52999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,호원,청원고
31567,1567,,,1968,6,7,South Korea,,,,,,,,,Yong-ha,Yoon,,,,,,L,L,1991,1995,Dongguk University,,,,,41567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,
31520,1520,,,1966,6,4,South Korea,,,,,,,,,Sung-hoon,Yoon,,,,,,R,R,1990,1992,Dongguk University,,,,,41520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,
40816,10816,,,1989,2,25,South Korea,,Seoul,,,,,,,Hae-jin,Yun,,,,178,70,R,R,2012,2019,Kyungsung University,,,,,50816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경성,개성고
44210,14210,,,2000,10,20,South Korea,,Daejeon,,,,,,,Han-min,Jo,,,,182,71,R,R,2019,2024,,,,,,54210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,대전고
31389,1389,,,1965,3,7,South Korea,,Gwangju,,,,,,,Chang-ki,Seo,,,,,,R,R,1988,1992,Sungkyunkwan University,,,,,41389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,성균관,광주제일고
31996,1996,,,1978,4,5,South Korea,,Incheon,,,,,,,Seung-hyun,Cho,,,,182,71,R,R,1997,2005,,,,,,41996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,동산고
31687,1687,,,1969,6,20,South Korea,,,,,,,,,Ki-chul,Han,,,,,,R,R,1992,1997,Dankook University,,,,,41687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,단국,
31444,1444,,,1968,5,25,South Korea,,Gwangju,,,,,,,Kun-chul,Sung,,,,,,L,R,1989,1992,Incheon Technical College,,,,,41444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인천전문,광주제일고
40557,10557,,,1989,7,7,South Korea,,Seongnam,,,,,,,Sun-jin,Oh,,,,178,70,R,R,2008,2024,,,,,,50557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,성남고
40716,10716,,,1987,1,19,South Korea,,Seoul,,,,,,,Myung-chan,Hong,,,,187,73,L,R,2006,2015,,,,,,50716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,한서고
40271,10271,,,1984,7,26,South Korea,,Gwangju,,,,,,,Dae-woo,Kim,,,,190,74,L,R,2008,2022,,,,,,50271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주제일고
40166,10166,,,1981,4,9,South Korea,,Daegu,,,,,,,Deok-han,Yong,,,,176,69,R,R,2004,2016,Dong-A University,,,,,50166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동아,대구상고
31060,1060,,,1958,7,26,South Korea,,,,,,,,,Yong-man,Kim,,,,,,R,R,1982,1982,Konkuk University,,,,,41060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,
42512,12512,,,1995,12,6,South Korea,,Seoul,,,,,,,Jae-wook,Park,,,,180,70,R,R,2016,2022,,,,,,52512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,개성고
43250,13250,,,1994,5,17,South Korea,,Busan,,,,,,,Seok-hyun,Han,,,,181,71,L,L,2018,2024,,,,,,53250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경남고
31079,1079,,,1957,8,16,South Korea,,,,,,,,,Jin-ho,Song,,,,,,R,R,1982,1986,Konkuk University,,,,,41079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,
40929,10929,,,1989,1,14,South Korea,,Gwangju,,,,,,,Jae-yul,Kim,,,,186,73,R,R,2011,2019,Korea University,,,,,50929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,광주제일고
40694,10694,,,1987,1,3,South Korea,,Seoul,,,,,,,Sang-ki,Mo,,,,192,75,R,R,2006,2015,,,,,,50694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,신일고
31356,1356,,,1964,12,10,South Korea,,Changwon,,,,,,,Sang-jin,Jung,,,,,,L,L,1987,1992,Dong-A University,,,,,41356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동아,경남상고
31054,1054,,,1963,8,15,South Korea,,Seoul,,,,,,,Jae-seo,Koo,,,,,,S,R,1982,1989,,,,,,41054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,신일고
40018,10018,,,1991,6,30,South Korea,,Seoul,,,,,,,In-haeng,Lee,,,,185,72,L,R,2015,2019,,,,,,50018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,덕수고
40940,10940,,,1985,7,20,South Korea,,Seoul,,,,,,,Ji-seong,Kim,,,,178,70,R,R,2012,2018,Hanyang University,,,,,50940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,선린인터넷고
41406,11406,,,1991,12,12,South Korea,,Seoul,,,,,,,Sun-ho,Choi,,,,179,70,L,L,2015,2021,Dong-eui University,,,,,51406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동의,장충고
40573,10573,,,1981,1,31,South Korea,,Incheon,,,,,,,Yang-gi,Lee,,,,184,72,R,R,2003,2017,Tamna University,,,,,50573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,탐라,동산고
32029,2029,,,1975,5,10,South Korea,,Changwon,,,,,,,Jung-dae,Um,,,,178,70,R,R,1998,2003,Konkuk University,,,,,42029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,경남상고
40420,10420,,,1980,1,10,South Korea,,Seoul,,,,,,,Jae-ho,Cho,,,,178,70,L,L,2002,2012,Sungkyunkwan University,,,,,50420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,성균관,서울고
45484,15484,,,2004,5,21,South Korea,,Busan,,,,,,,Beom-seok,Kim,,,,178,70,R,R,2023,2024,,,,,,55484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경남고
44716,14716,,,2001,1,18,South Korea,,Seoul,,,,,,,Han-byul,Kim,,,,177,69,R,R,2022,2024,,,,,,54716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,배재고
41131,11131,,,1994,2,12,South Korea,,Cheonan,,,,,,,Min-jun,Kim,,,,175,68,R,R,2013,2020,,,,,,51131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,북일고
31652,1652,,,1969,4,29,South Korea,,,,,,,,,Doo-gon,Kang,,,,,,R,R,1992,1995,Gyeongnam University,,,,,41652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경남,
43059,13059,,,1988,11,25,South Korea,,,,,,,,,Jimmy,Paredes,,,,191,75,S,R,2018,2019,,,,,,53059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
43241,13241,,,1990,7,9,South Korea,,Daegu,,,,,,,Seung-min,Baek,,,,184,72,L,L,2018,2021,Yeungnam University,,,,,53241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,대구상원고
41359,11359,,,1989,7,5,South Korea,,Cheongju,,,,,,,Byung-ho,Yun,,,,181,71,R,R,2015,2019,,,,,,51359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,세광고
31669,1669,,,1969,10,20,South Korea,,,,,,,,,Ji-hwan,Park,,,,,,R,R,1992,1997,Yeungnam University,,,,,41669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,
31590,1590,,,1968,12,27,South Korea,,,,,,,,,In-ho,Song,,,,,,R,R,1991,1997,Wonkwang University,,,,,41590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,원광,
41390,11390,,,1992,4,3,South Korea,,Pohang,,,,,,,Dae-ryuk,Kim,,,,185,72,R,R,2015,2020,Dong-A University,,,,,51390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동아,포철공고
40837,10837,,,1989,5,10,South Korea,,Seoul,,,,,,,Sang-ho,Kim,,,,181,71,R,R,2012,2018,Korea University,,,,,50837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,장충고
40934,10934,,,1988,5,10,South Korea,,Sokcho,,,,,,,Yeong-jin,Choi,,,,185,72,R,R,2011,2022,Hanil Jangsin University,,,,,50934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한일장신,속초상고
40094,10094,,,1988,3,7,South Korea,,Incheon,,,,,,,Yoon,Park,,,,180,70,L,L,2007,2017,,,,,,50094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,인천고
42960,12960,,,1986,3,27,South Korea,,,,,,,,,Johnny,Monell,,,,185,72,L,R,2017,2017,,,,,,52960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
31147,1147,,,1960,1,10,South Korea,,Seoul,,,,,,,Seung-ho,Yang,,,,178,70,R,R,1983,1986,Korea University,,,,,41147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,신일고
45046,15046,,,2003,11,21,South Korea,,Seoul,,,,,,,Se-jin,Jo,,,,181,71,R,R,2022,2024,,,,,,55046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,서울고
31532,1532,,,1971,7,5,South Korea,,Seoul,,,,,,,Pil-hyun,Cho,,,,,,R,R,1990,1994,,,,,,41532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,서울고
40088,10088,,,1982,3,7,South Korea,,Chuncheon,,,,,,,Dong-kun,Kim,,,,178,70,R,R,2001,2013,,,,,,50088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,춘천고
31533,1533,,,1967,1,20,South Korea,,,,,,,,,Hwa-dong,Ji,,,,,,R,R,1990,1994,Dongguk University,,,,,41533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,
43082,13082,,,2000,1,30,South Korea,,Seoul,,,,,,,Young-soo,Oh,,,,178,70,L,R,2018,2024,,,,,,53082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,용마고
31820,1820,,,1971,8,7,South Korea,,,,,,,,,Chae-young,Im,,,,,,R,R,1994,1996,Gyeongnam University,,,,,41820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경남,
40931,10931,,,1988,6,17,South Korea,,Seoul,,,,,,,Jun-soo,Lee,,,,176,69,R,R,2007,2020,,,,,,50931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,신일고
41225,11225,,,1995,8,22,South Korea,,Seoul,,,,,,,Ji-yeol,Lim,,,,180,70,R,R,2000,2024,,,,,,51225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,덕수고
40393,10393,,,1981,7,20,South Korea,,Seoul,,,,,,,Jun,Heo,,,,182,71,R,R,2005,2014,Yonsei University,,,,,50393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,연세,덕수정보고
44807,14807,,,2002,7,8,South Korea,,Cheongju,,,,,,,Myeong-jun,Ko,,,,185,72,R,R,2021,2024,,,,,,54807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,세광고
31678,1678,,,1967,10,17,South Korea,,,,,,,,,Chan,Yoon,,,,,,R,R,1992,1995,,,,,,41678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
41492,11492,,,1990,10,19,South Korea,,#N/A,,,,,,,Seong-hyeon,Shin,,,,183,72,R,R,2015,2023,,,,,,51492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,교토고쿠사이고
40572,10572,,,1987,5,4,South Korea,,Pohang,,,,,,,Sang-hun,Lee,,,,171,67,R,R,2010,2017,Sungkyunkwan University,,,,,50572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,성균관,경북고
32126,2126,,,1977,4,3,South Korea,,Seoul,,,,,,,Hyun-sik,Yoon,,,,175,68,R,R,2000,2004,Hongik University,,,,,42126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,홍익,신일고
40265,10265,,,1974,3,4,South Korea,,Daejeon,,,,,,,Man-ho,Choi,,,,170,66,R,R,1997,2009,Dankook University,,,,,50265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,단국,대전고
31344,1344,,,1963,3,15,South Korea,,Daegu,,,,,,,Jung-soo,Kim,,,,,,L,L,1987,1992,Yeungnam University,,,,,41344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남,대구상고
40257,10257,,,1989,2,15,South Korea,,Gongju,,,,,,,Jin-soo,Hwang,,,,181,71,L,R,2008,2019,,,,,,50257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,공주고
31215,1215,,,1957,12,23,South Korea,,Busan,,,,,,,In-kyo,Jung,,,,183,72,R,R,1984,1987,Sungkyunkwan University,,,,,41215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,성균관,부산고
40544,10544,,,1985,6,7,South Korea,,Seoul,,,,,,,Hui-geun,Lee,,,,179,70,R,R,2008,2015,Sungkyunkwan University,,,,,50544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,성균관,중앙고
41244,11244,,,1995,10,7,South Korea,,Seoul,,,,,,,Tae-jin,Kim,,,,169,66,L,R,2015,2024,,,,,,51244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,신일고
40638,10638,,,1981,1,2,South Korea,,,,,,,,,Ryan francis,Garko,,,,188,74,R,R,2011,2011,,,,,,50638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
45476,15476,,,2004,7,2,South Korea,,Seoul,,,,,,,Seung-won,Lee,,,,185,72,R,R,2023,2024,,,,,,55476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,덕수고
43117,13117,,,1999,3,27,South Korea,,Suwon,,,,,,,Jeong-hwan,Oh,,,,185,72,L,R,2018,2024,,,,,,53117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경기고
40489,10489,,,1978,4,5,South Korea,,Seoul,,,,,,,Tae-geun,Oh,,,,180,70,L,R,2003,2009,Konkuk University,,,,,50489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,휘문고
31153,1153,,,1960,3,26,South Korea,,Busan,,,,,,,Sung-ho,Kim,,,,,,R,R,1983,1985,Konkuk University,,,,,41153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,부산고
32021,2021,,,1975,8,5,South Korea,,Pohang,,,,,,,Soo-kwan,Kim,,,,180,70,R,R,1998,2002,Hanyang University,,,,,42021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,경북고
40890,10890,,,1991,10,22,South Korea,,Seoul,,,,,,,Eung-min,Kim,,,,178,70,R,R,2014,2022,,,,,,50890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,중앙고
42540,12540,,,1997,3,8,South Korea,,Seoul,,,,,,,Kyu-sung,Kim,,,,185,72,L,R,2016,2024,,,,,,52540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,선린인터넷고
31422,1422,,,1966,8,20,South Korea,,Cheonan,,,,,,,Tae-wahn,Kim,,,,,,R,R,1989,1991,Dong-A University,,,,,41422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동아,북일고
31197,1197,,,1960,8,4,South Korea,,Busan,,,,,,,Yi-soo,Kim,,,,,,L,L,1984,1986,Hanyang University,,,,,41197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,부산상고
41269,11269,,,1995,2,8,South Korea,,Cheonan,,,,,,,Tae-hyung,Noh,,,,182,71,L,R,2014,2021,,,,,,51269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,북일고
41332,11332,,,1993,1,31,South Korea,,Seoul,,,,,,,Yeong-hwan,Kim,,,,178,70,L,R,2015,2021,Cyber University,,,,,51332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,사이버,신일고
31562,1562,,,1968,8,16,South Korea,,Daejeon,,,,,,,Seok-yeon,Kim,,,,177,69,R,R,1991,1993,Dong-A University,,,,,41562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동아,대전고
44204,14204,,,1999,2,12,South Korea,,Suwon,,,,,,,Kwan-hoi,Heo,,,,176,69,R,R,2019,2024,,,,,,54204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경기고
45541,15541,,,1992,5,17,South Korea,,,,,,,,,Brian,O'Grady,,,,188,74,L,R,2023,2023,,,,,,55541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
40726,10726,,,1985,8,3,South Korea,,Pohang,,,,,,,Jeong-hyeok,Kim,,,,182,71,R,R,2011,2017,Dongguk University,,,,,50726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,포항제철고
40248,10248,,,1990,10,9,South Korea,,Seoul,,,,,,,Jong-min,Yang,,,,181,71,R,R,2009,2020,Yeungnam Cyber University,,,,,50248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,영남사이버,덕수고
44146,14146,,,2000,6,14,South Korea,,Gwangju,,,,,,,Chang-pyeong,Kim,,,,185,72,L,R,2019,2024,,,,,,54146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주제일고
31676,1676,,,1969,2,15,South Korea,,,,,,,,,Young-hwan,Yoo,,,,,,R,R,1992,1995,Gyeongnam University,,,,,41676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경남,
31512,1512,,,1970,12,30,South Korea,,Gyeongju,,,,,,,In-gu,Park,,,,,,L,L,1990,1993,,,,,,41512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경주고
31046,1046,,,1959,6,23,South Korea,,,,,,,,,Keun-sik,Lee,,,,,,L,L,1982,1986,Hanyang University,,,,,41046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,
42917,12917,,,1999,2,28,South Korea,,Gwangju,,,,,,,Seok-hwan,Kim,,,,187,73,L,L,2017,2024,,,,,,52917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,광주동성고
46124,16124,,,2005,4,17,South Korea,,Seongnam,,,,,,,Jae-sang,Lee,,,,183,72,R,R,2024,2024,,,,,,56124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,성남고
43432,13432,,,1974,7,17,South Korea,,Busan,,,,,,,Dong-wook,Lee,,,,179,70,R,R,1997,2003,Dong-A University,,,,,53432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동아,동래고
41407,11407,,,1996,10,24,South Korea,,Cheongju,,,,,,,Jeong-yong,Choi,,,,179,70,L,R,2015,2024,,,,,,51407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,세광고
41121,11121,,,1990,8,10,South Korea,,Seongnam,,,,,,,Jeong-won,Cho,,,,175,68,R,R,2013,2018,Konkuk University,,,,,51121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,야탑고
31880,1880,,,1972,3,9,South Korea,,Incheon,,,,,,,Jong-il,Park,,,,175,68,R,R,1995,2001,Konkuk University,,,,,41880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,건국,인천고
31207,1207,,,1956,3,16,South Korea,,,,,,,,,Jin-geun,Kim,,,,,,L,L,1984,1987,Sungkyunkwan University,,,,,41207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,성균관,
42662,12662,,,1996,10,29,South Korea,,Suwon,,,,,,,Ji-soo,Kim,,,,178,70,L,L,2016,2021,,,,,,52662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,유신고
40391,10391,,,1987,5,11,South Korea,,Suwon,,,,,,,Hae-chang,Lee,,,,184,72,R,R,2011,2022,Hanyang University,,,,,50391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한양,경기고
40834,10834,,,1987,6,18,South Korea,,Busan,,,,,,,Sa-hoon,Kim,,,,173,68,R,R,2011,2019,Hanmin University,,,,,50834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,한민,부산고
31925,1925,,,1973,1,16,South Korea,,Gwangju,,,,,,,Sun-sub,Kim,,,,176,69,R,R,1996,2000,Korea University,,,,,41925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,광주제일고
31814,1814,,,1971,3,19,South Korea,,,,,,,,,Ki-soo,Yoon,,,,,,R,R,1994,1999,Kyungsung University,,,,,41814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,경성,
40040,10040,,,1982,5,12,South Korea,,Bucheon,,,,,,,Hoon-rak,Choi,,,,189,74,L,L,2005,2013,Dankook University,,,,,50040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,단국,부천고
31101,1101,,,1955,6,2,South Korea,,Seoul,,,,,,,Jeong-woo,Choi,,,,179,70,R,R,1982,1984,,,,,,41101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,배문고
40776,10776,,,1985,8,7,South Korea,,Bucheon,,,,,,,Pyeong-ho,Cho,,,,188,74,R,R,2004,2018,,,,,,50776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,부천고
31378,1378,,,1965,3,31,South Korea,,Seoul,,,,,,,Hong-gyu,Gil,,,,,,R,R,1988,1996,Korea University,,,,,41378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,신일고
40734,10734,,,1988,6,24,South Korea,,Seoul,,,,,,,Dong-han,Kim,,,,174,68,R,R,2011,2020,Dongguk University,,,,,50734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,동국,장충고
31246,1246,,,1962,4,24,South Korea,,Seoul,,,,,,,Ji-hong,Yoo,,,,,,R,R,1985,1990,Korea University,,,,,41246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,고려,선린상고
40683,10683,,,1984,3,17,South Korea,,Seoul,,,,,,,Seok-hun,Ji,,,,181,71,R,R,2003,2021,,,,,,50683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,휘문고
31788,1788,,,1969,9,7,Japan,,,,,,,,,Sung-chul,Jeon,,,,,,R,R,1994,1995,,,,,,41788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
31738,1738,,,1971,10,9,South Korea,,,,,,,,,Tae-min,Kim,,,,,,R,R,1993,1996,,,,,,41738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,
31915,1915,,,1977,7,30,South Korea,,Pohang,,,,,,,Bong-woo,Lee,,,,176,69,R,R,1996,1998,,,,,,41915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,포철공고
41341,11341,,,1987,9,10,South Korea,,Incheon,,,,,,,Jin-gon,Kim,,,,173,68,L,R,2015,2019,Jeju International University,,,,,51341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,제주국제,동산고
44699,14699,,,2000,11,25,South Korea,,Busan,,,,,,,Ui-san,Jeon,,,,188,74,L,R,2021,2024,,,,,,54699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,경남고
41327,11327,,,1986,3,30,South Korea,,Daejeon,,,,,,,Jong-min,Kim,,,,176,69,R,R,2015,2020,Dankook University,,,,,51327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,단국,대전고
44115,14115,,,2000,4,14,South Korea,,Seoul,,,,,,,Do-hwan,Kim,,,,178,70,R,R,2019,2024,,,,,,54115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,신일고
31528,1528,,,1965,9,20,South Korea,,,,,,,,,Sam-ryong,Jung,,,,,,R,R,1988,1992,Inha University,,,,,41528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인하,
44170,14170,,,2000,12,6,South Korea,,Seoul,,,,,,,Dae-han,Kim,,,,185,72,R,R,2019,2024,,,,,,54170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,휘문고
44181,14181,,,1996,12,13,South Korea,,Seoul,,,,,,,Sun-woo,Oh,,,,186,73,L,L,2019,2024,Inha University,,,,,54181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,인하,배명고
40672,10672,,,1992,3,11,South Korea,,Cheonan,,,,,,,Jun-hyeok,Oh,,,,188,74,L,R,2011,2022,,,,,,50672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,,북일고
31516,1516,,,1967,8,3,South Korea,,,,,,,,,Gil-ho,Son,,,,,,R,R,1990,1991,Sungkyunkwan University,,,,,41516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asian,4,성균관,
